Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15
404,,,146B,https://wangyuetech.com/old.zip,,,,,,,,,,
404,,,146B,https://wangyuetech.com/open-flash-chart.swf?get-data=xss,,,,,,,,,,
404,,,548B,https://wangyuetech.com/path/dataTables/extras/TableTools/media/swf/ZeroClipboard.swf,,,,,,,,,,
404,,,548B,https://wangyuetech.com/piwigo/extensions/UserCollections/template/ZeroClipboard.swf,,,,,,,,,,
404,,,548B,https://wangyuetech.com/player.swf,,,,,,,,,,
404,,,146B,https://wangyuetech.com/plugins/sfSWFUploadPlugin/web/sfSWFUploadPlugin/swf/swfupload.swf,,,,,,,,,,
404,,,146B,https://wangyuetech.com/plugins/sfSWFUploadPlugin/web/sfSWFUploadPlugin/swf/swfupload_f9.swf,,,,,,,,,,
200,,,61KB,https://wangyuetech.com/product.html,,,,,,,,,,
404,,,146B,https://wangyuetech.com/rating_over.,,,,,,,,,,
404,,,548B,https://wangyuetech.com/README.md,,,,,,,,,,
404,,,146B,https://wangyuetech.com/resources/.arch-internal-preview.css,,,,,,,,,,
404,,,548B,https://wangyuetech.com/script/jqueryplugins/dataTables/extras/TableTools/media/swf/ZeroClipboard.swf,,,,,,,,,,
404,,,548B,https://wangyuetech.com/server.js,,,,,,,,,,
404,,,548B,https://wangyuetech.com/server/server.js,,,,,,,,,,
404,,,548B,https://wangyuetech.com/site.rar,,,,,,,,,,
404,,,548B,https://wangyuetech.com/site.zip,,,,,,,,,,
404,,,548B,https://wangyuetech.com/skin1_admin.css,,,,,,,,,,
404,,,548B,https://wangyuetech.com/sql.zip,,,,,,,,,,
404,,,548B,https://wangyuetech.com/src/app.js,,,,,,,,,,
404,,,548B,https://wangyuetech.com/src/index.js,,,,,,,,,,
404,,,548B,https://wangyuetech.com/src/server.js,,,,,,,,,,
404,,,548B,https://wangyuetech.com/static..,,,,,,,,,,
404,,,146B,https://wangyuetech.com/surgemail/mtemp/surgeweb/tpl/shared/modules/swfupload_f9.swf,,,,,,,,,,
404,,,548B,https://wangyuetech.com/surgemail/mtemp/surgeweb/tpl/shared/modules/swfupload.swf,,,,,,,,,,
404,,,146B,https://wangyuetech.com/swfobject.js,,,,,,,,,,
404,,,548B,https://wangyuetech.com/swfupload.swf,,,,,,,,,,
404,,,548B,https://wangyuetech.com/themes/default/htdocs/flash/ZeroClipboard.swf,,,,,,,,,,
404,,,548B,https://wangyuetech.com/v1/test/js/console_ajax.js,,,,,,,,,,
404,,,146B,https://wangyuetech.com/vb.rar,,,,,,,,,,
404,,,548B,https://wangyuetech.com/vb.zip,,,,,,,,,,
404,,,548B,https://wangyuetech.com/vendor-data.txt,,,,,,,,,,
404,,,146B,https://wangyuetech.com/vendor/,,,,,,,,,,
404,,,548B,https://wangyuetech.com/vendor/assets/bower_components,,,,,,,,,,
404,,,146B,https://wangyuetech.com/vendor/assets/bower_components/,,,,,,,,,,
404,,,548B,https://wangyuetech.com/vendor-data.txt.i,,,,,,,,,,
404,,,548B,https://wangyuetech.com/vendor/assets/bower_components.aspx,,,,,,,,,,
404,,,146B,https://wangyuetech.com/vendor/assets/bower_components.asp,,,,,,,,,,
404,,,548B,https://wangyuetech.com/vendor/assets/bower_components.jsp,,,,,,,,,,
404,,,548B,https://wangyuetech.com/vendor/bundle/,,,,,,,,,,
404,,,146B,https://wangyuetech.com/vendor/bundle.asp,,,,,,,,,,
404,,,548B,https://wangyuetech.com/vendor/bundle,,,,,,,,,,
404,,,548B,https://wangyuetech.com/vendor/assets/bower_components.htm,,,,,,,,,,
404,,,146B,https://wangyuetech.com/vendor/assets/bower_components.html,,,,,,,,,,
200,,,,,0B,https://wangyuetech.com/vendor/autoload.php,,,,,,,,
404,,,548B,https://wangyuetech.com/vendor/bundle.jsp,,,,,,,,,,
404,,,146B,https://wangyuetech.com/vendor/bundle.aspx,,,,,,,,,,
404,,,548B,https://wangyuetech.com/vendor/bundle.html,,,,,,,,,,
200,,,,,0B,https://wangyuetech.com/vendor/composer/autoload_classmap.php,,,,,,,,
404,,,146B,https://wangyuetech.com/vendor/bundle.htm,,,,,,,,,,
200,,,,,0B,https://wangyuetech.com/vendor/composer/autoload_files.php,,,,,,,,
404,,,146B,https://wangyuetech.com/vendor/composer/installed.json,,,,,,,,,,
404,,,146B,https://wangyuetech.com/vendor/composer/LICENSE/,,,,,,,,,,
404,,,548B,https://wangyuetech.com/vendor/composer/LICENSE,,,,,,,,,,
404,,,146B,https://wangyuetech.com/vendor/composer/LICENSE.aspx,,,,,,,,,,
200,,,,,0B,https://wangyuetech.com/vendor/composer/autoload_real.php,,,,,,,,
404,,,548B,https://wangyuetech.com/vendor/composer/LICENSE.asp,,,,,,,,,,
200,,,,,0B,https://wangyuetech.com/vendor/composer/autoload_static.php,,,,,,,,
200,,,,,0B,https://wangyuetech.com/vendor/composer/autoload_namespaces.php,,,,,,,,
404,,,146B,https://wangyuetech.com/vendor/composer/LICENSE.jsp,,,,,,,,,,
404,,,548B,https://wangyuetech.com/vendor/phpunit/phpunit/phpunit/,,,,,,,,,,
200,,,,,0B,https://wangyuetech.com/vendor/composer/autoload_psr4.php,,,,,,,,
404,,,548B,https://wangyuetech.com/vendor/composer/LICENSE.html,,,,,,,,,,
404,,,548B,https://wangyuetech.com/vendor/phpunit/phpunit/phpunit.aspx,,,,,,,,,,
404,,,548B,https://wangyuetech.com/vendor/phpunit/phpunit/phpunit.asp,,,,,,,,,,
404,,,146B,https://wangyuetech.com/vendor/composer/LICENSE.htm,,,,,,,,,,
404,,,146B,https://wangyuetech.com/vendor/phpunit/phpunit/phpunit,,,,,,,,,,
200,,,,,0B,https://wangyuetech.com/vendor/composer/ClassLoader.php,,,,,,,,
404,,,146B,https://wangyuetech.com/vendor/phpunit/phpunit/phpunit.jsp,,,,,,,,,,
404,,,146B,https://wangyuetech.com/vendor/phpunit/phpunit/phpunit.html,,,,,,,,,,
404,,,146B,https://wangyuetech.com/vendor/phpunit/phpunit/phpunit.htm,,,,,,,,,,
404,,,146B,https://wangyuetech.com/vendors/,,,,,,,,,,
200,,,,,0B,https://wangyuetech.com/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php,,,,,,,,
404,,,146B,https://wangyuetech.com/video-js.swf,,,,,,,,,,
404,,,548B,https://wangyuetech.com/web.rar,,,,,,,,,,
404,,,146B,https://wangyuetech.com/web.zip,,,,,,,,,,
404,,,548B,https://wangyuetech.com/webpack.mix.js,,,,,,,,,,
404,,,548B,https://wangyuetech.com/webpack.config.js,,,,,,,,,,
404,,,146B,https://wangyuetech.com/website.zip,,,,,,,,,,
404,,,548B,https://wangyuetech.com/wordpress.zip,,,,,,,,,,
404,,,146B,https://wangyuetech.com/wp-config.php.zip,,,,,,,,,,
404,,,548B,https://wangyuetech.com/wp.zip,,,,,,,,,,
404,,,146B,https://wangyuetech.com/www.rar,,,,,,,,,,
404,,,548B,https://wangyuetech.com/www.zip,,,,,,,,,,
404,,,548B,https://wangyuetech.com/wwwroot.rar,,,,,,,,,,
404,,,146B,https://wangyuetech.com/wwwroot.zip,,,,,,,,,,
404,,,146B,https://wangyuetech.com/zeroclipboard.swf,,,,,,,,,,
